image_id,storm_id,relative_time,ocean,wind_speed,category,category_fold
psz_172,psz,370801,2,95,2,1
hrw_168,hrw,437400,1,85,2,1
jvx_043,jvx,102601,2,65,2,1
azm_096,azm,512999,2,84,2,1
zvv_130,zvv,280800,1,90,2,1
wzu_123,wzu,273600,1,80,2,1
rkm_273,rkm,865800,2,84,2,1
ryg_119,ryg,372601,2,89,2,1
mfu_094,mfu,203401,1,67,2,1
rer_015,rer,32400,1,70,2,1
gkf_145,gkf,313199,2,62,2,1
eoi_329,eoi,712803,1,85,2,1
dnd_051,dnd,163799,2,82,2,1
yfn_139,yfn,367200,2,80,2,1
ike_121,ike,298801,2,115,2,1
ipa_101,ipa,219599,1,106,2,1
efl_165,efl,363599,1,84,2,1
jtq_106,jtq,228599,2,80,2,1
dvh_025,dvh,54001,1,83,2,1
psz_240,psz,520200,2,110,2,1
fna_236,fna,511199,1,90,2,1
oac_030,oac,77398,1,89,2,1
ipa_198,ipa,428400,1,95,2,1
gic_494,gic,1836005,2,65,2,1
gkf_122,gkf,262801,2,65,2,1
mfm_075,mfm,219599,1,71,2,1
bkf_065,bkf,153000,2,79,2,1
oli_069,oli,151202,1,88,2,1
zkg_078,zkg,167400,1,72,2,1
zzp_199,zzp,511200,1,85,2,1
snk_077,snk,226800,1,107,2,1
fna_251,fna,543600,1,79,2,1
ssq_070,ssq,252002,1,110,2,1
dce_254,dce,917995,2,95,2,1
ryg_072,ryg,241200,2,75,2,1
hqw_177,hqw,637203,2,90,2,1
jht_139,jht,388800,2,66,2,1
ggv_266,ggv,642600,2,94,2,1
ggv_184,ggv,439200,2,67,2,1
lij_052,lij,111601,1,90,2,1
ipa_262,ipa,566999,1,65,2,1
lij_071,lij,152999,1,95,2,1
fcr_176,fcr,379799,1,68,2,1
jht_031,jht,154800,2,65,2,1
xtd_075,xtd,162000,1,78,2,1
vkb_095,vkb,205200,2,72,2,1
mju_050,mju,108000,2,75,2,1
ykj_115,ykj,252000,1,74,2,1
ssq_052,ssq,187201,1,110,2,1
djm_146,djm,315001,1,102,2,1
kyq_067,kyq,183600,2,92,2,1
uwv_057,uwv,154800,2,65,2,1
bkh_103,bkh,266400,1,85,2,1
eoi_342,eoi,739802,1,78,2,1
djm_077,djm,165601,1,111,2,1
tmx_027,tmx,73801,1,112,2,1
hqw_222,hqw,799204,2,85,2,1
pvj_104,pvj,223201,1,96,2,1
dft_077,dft,165600,1,63,2,1
ijc_168,ijc,363600,1,85,2,1
gmt_060,gmt,136799,2,96,2,1
cki_105,cki,320399,1,63,2,1
djm_186,djm,401400,1,82,2,1
hig_309,hig,869400,1,93,2,1
fuv_169,fuv,369000,1,114,2,1
mkf_042,mkf,151199,1,75,2,1
fzw_072,fzw,356398,2,95,2,1
fna_153,fna,331201,1,76,2,1
ryg_123,ryg,381601,2,86,2,1
cti_218,cti,469799,1,87,2,1
zny_238,zny,500401,1,65,2,1
kqu_227,kqu,491401,1,111,2,1
dft_212,dft,459002,1,110,2,1
tmx_030,tmx,79200,1,114,2,1
azm_078,azm,475200,2,80,2,1
vgg_122,vgg,262799,1,67,2,1
pau_043,pau,93600,1,65,2,1
fna_261,fna,565201,1,74,2,1
frv_128,frv,279000,1,92,2,1
wap_121,wap,302399,1,90,2,1
ggv_127,ggv,307800,2,82,2,1
dnd_053,dnd,167399,2,81,2,1
fmv_029,fmv,68400,1,116,2,1
utl_049,utl,115199,1,67,2,1
ymo_122,ymo,318600,1,66,2,1
hsq_202,hsq,606599,1,103,2,1
qzd_062,qzd,133200,1,64,2,1
fuv_155,fuv,338400,1,101,2,1
fgi_169,fgi,367199,1,90,2,1
dxx_030,dxx,75601,2,71,2,1
ijc_096,ijc,208799,1,108,2,1
pvj_041,pvj,88200,1,78,2,1
jwn_078,jwn,163800,1,70,2,1
gic_428,gic,1598405,2,65,2,1
hig_202,hig,579599,1,90,2,1
psz_262,psz,567002,2,104,2,1
woz_048,woz,102601,1,116,2,1
soo_114,soo,251999,1,85,2,1
eoi_317,eoi,685800,1,90,2,1
eih_051,eih,134998,1,68,2,1
sxb_234,sxb,737999,2,88,2,1
yry_277,yry,1018793,2,115,2,1
sta_111,sta,270000,1,65,2,1
icx_004,icx,9000,2,65,2,1
jjw_048,jjw,102599,1,65,2,1
psz_283,psz,612000,2,100,2,1
bkf_051,bkf,116999,2,65,2,1
sta_119,sta,296999,1,73,2,1
djm_177,djm,381601,1,86,2,1
rkm_217,rkm,651599,2,90,2,1
eon_128,eon,277199,2,69,2,1
ipa_073,ipa,156599,1,82,2,1
ykj_100,ykj,219601,1,103,2,1
xtd_096,xtd,206999,1,92,2,1
ggv_091,ggv,221400,2,109,2,1
hsq_116,hsq,392401,1,116,2,1
fcr_367,fcr,793800,1,71,2,1
ing_470,ing,1020600,1,65,2,1
iag_108,iag,233998,1,94,2,1
ijc_200,ijc,433799,1,80,2,1
gux_074,gux,178200,2,106,2,1
cxh_108,cxh,268201,1,75,2,1
wzu_110,wzu,243001,1,80,2,1
vxf_150,vxf,324000,1,115,2,1
pjj_079,pjj,169199,1,65,2,1
gst_149,gst,442800,2,75,2,1
ogw_064,ogw,136801,1,76,2,1
psz_353,psz,763200,2,73,2,1
ryg_129,ryg,394201,2,85,2,1
dwc_155,dwc,367200,1,90,2,1
ojw_152,ojw,327601,1,71,2,1
pau_121,pau,262801,1,80,2,1
zgi_016,zgi,34198,1,64,2,1
ise_181,ise,390597,1,78,2,1
ggv_148,ggv,352800,2,70,2,1
fcr_354,fcr,766799,1,77,2,1
gic_283,gic,1076404,2,70,2,1
qdh_065,qdh,237600,2,85,2,1
epx_025,epx,440999,2,68,2,1
yry_143,yry,518398,2,95,2,1
ing_476,ing,1033201,1,65,2,1
wsy_381,wsy,828002,1,83,2,1
hrw_152,hrw,403199,1,79,2,1
xkm_034,xkm,79201,1,72,2,1
iag_205,iag,446400,1,96,2,1
xkm_026,xkm,55801,1,66,2,1
tcn_060,tcn,176400,2,80,2,1
gmt_061,gmt,140399,2,95,2,1
grt_105,grt,228599,1,80,2,1
pau_131,pau,284400,1,80,2,1
ojw_143,ojw,309599,1,79,2,1
zzp_195,zzp,502200,1,85,2,1
jht_117,jht,338400,2,102,2,1
gic_462,gic,1720804,2,75,2,1
hqw_179,hqw,644404,2,90,2,1
hqw_091,hqw,327602,2,105,2,1
ogw_114,ogw,244801,1,81,2,1
xjj_116,xjj,280799,1,70,2,1
zms_041,zms,90000,2,63,2,1
sdt_131,sdt,282600,1,106,2,1
ing_483,ing,1049399,1,65,2,1
wtz_058,wtz,208800,1,70,2,1
pjj_136,pjj,293399,1,102,2,1
pau_164,pau,356400,1,62,2,1
grt_086,grt,187200,1,91,2,1
pau_048,pau,104401,1,65,2,1
djm_142,djm,306002,1,104,2,1
wzu_144,wzu,318601,1,108,2,1
ggv_206,ggv,496800,2,85,2,1
epx_004,epx,9000,2,65,2,1
xtd_190,xtd,410400,1,99,2,1
djm_194,djm,417600,1,78,2,1
xog_090,xog,324002,1,85,2,1
cem_025,cem,53999,1,87,2,1
oli_010,oli,21600,1,99,2,1
tlc_273,tlc,592199,1,113,2,1
ezh_120,ezh,351001,2,73,2,1
psz_075,psz,162000,2,91,2,1
iaz_085,iaz,297001,2,110,2,1
hsq_209,hsq,621001,1,97,2,1
ojw_009,ojw,19800,1,62,2,1
alq_123,alq,266400,1,63,2,1
iag_235,iag,511198,1,77,2,1
ymo_112,ymo,296998,1,75,2,1
pjj_134,pjj,287999,1,103,2,1
alq_115,alq,250200,1,65,2,1
dce_243,dce,878395,2,105,2,1
soo_169,soo,372601,1,91,2,1
gux_078,gux,187200,2,114,2,1
iaz_027,iaz,126001,2,64,2,1
ogw_087,ogw,187200,1,99,2,1
snk_001,snk,1800,1,95,2,1
frv_055,frv,118799,1,84,2,1
iag_217,iag,471599,1,90,2,1
ijc_176,ijc,381598,1,85,2,1
pyi_175,pyi,379802,1,87,2,1
qzd_060,qzd,129601,1,65,2,1
zzp_179,zzp,467998,1,96,2,1
azm_131,azm,588600,2,98,2,1
ipa_123,ipa,266400,1,108,2,1
azm_102,azm,525600,2,94,2,1
soo_166,soo,367201,1,95,2,1
zgi_041,zgi,88199,1,71,2,1
hfh_056,hfh,201603,1,105,2,1
utl_042,utl,100799,1,63,2,1
wbb_124,wbb,266400,1,62,2,1
oup_115,oup,250200,1,75,2,1
wsy_396,wsy,864000,1,75,2,1
pjj_109,pjj,233999,1,89,2,1
vkb_101,vkb,217803,2,64,2,1
tcn_069,tcn,199799,2,80,2,1
vgg_098,vgg,210600,1,92,2,1
ise_230,ise,496797,1,64,2,1
mkf_074,mkf,266398,1,105,2,1
sdt_084,sdt,181800,1,111,2,1
zgi_034,zgi,73799,1,70,2,1
jhp_143,jhp,309599,1,80,2,1
wsy_440,wsy,961200,1,62,2,1
sxb_154,sxb,428404,2,81,2,1
qpq_223,qpq,482398,1,77,2,1
hmv_100,hmv,221398,1,62,2,1
erd_070,erd,252001,2,80,2,1
sha_229,sha,493202,2,70,2,1
dft_177,dft,383401,1,115,2,1
zvb_003,zvb,5400,2,108,2,1
xtd_103,xtd,221399,1,97,2,1
whm_101,whm,217800,1,71,2,1
xhj_073,xhj,205198,1,68,2,1
mwx_015,mwx,32400,2,83,2,1
xlb_062,xlb,151200,2,90,2,1
iag_102,iag,221399,1,88,2,1
ogw_130,ogw,280799,1,69,2,1
eih_039,eih,97201,1,63,2,1
hsq_237,hsq,682199,1,77,2,1
jtq_088,jtq,189002,2,85,2,1
cpf_132,cpf,284399,2,63,2,1
dvh_126,dvh,271800,1,67,2,1
xjj_094,xjj,219601,1,84,2,1
eoi_156,eoi,336603,1,80,2,1
fna_164,fna,356400,1,91,2,1
ojw_154,ojw,333001,1,68,2,1
ijc_177,ijc,383400,1,85,2,1
iaz_045,iaz,185400,2,92,2,1
zny_224,zny,471602,1,65,2,1
ggv_182,ggv,435600,2,66,2,1
djm_071,djm,153001,1,103,2,1
ijc_223,ijc,482398,1,71,2,1
kqu_154,kqu,334800,1,98,2,1
fpc_002,fpc,5400,2,68,2,1
oli_050,oli,109802,1,113,2,1
npg_028,npg,64800,1,66,2,1
whm_092,whm,198001,1,66,2,1
eoi_361,eoi,781202,1,64,2,1
gux_058,gux,144001,2,81,2,1
hig_277,hig,781200,1,105,2,1
kqu_199,kqu,432000,1,115,2,1
yry_167,yry,608398,2,105,2,1
utl_136,utl,336600,1,100,2,1
hcg_117,hcg,253800,2,114,2,1
upx_114,upx,248402,1,84,2,1
xtd_097,xtd,208798,1,93,2,1
cpf_108,cpf,232198,2,65,2,1
dpc_171,dpc,369000,1,64,2,1
lqy_153,lqy,329399,2,80,2,1
oac_034,oac,86400,1,90,2,1
cti_212,cti,457201,1,92,2,1
iaz_170,iaz,545401,2,90,2,1
zny_389,zny,831601,1,75,2,1
cem_040,cem,86400,1,85,2,1
cti_184,cti,395999,1,111,2,1
dft_242,dft,523799,1,98,2,1
xnq_028,xnq,243000,2,106,2,1
mfm_094,mfm,261000,1,82,2,1
kyq_003,kyq,5400,2,69,2,1
dft_076,dft,163800,1,62,2,1
psz_389,psz,968401,2,65,2,1
fgi_109,fgi,237599,1,65,2,1
eoi_321,eoi,694801,1,89,2,1
yry_174,yry,633598,2,90,2,1
ipa_098,ipa,212399,1,105,2,1
hsq_186,hsq,572400,1,115,2,1
dpc_167,dpc,360000,1,66,2,1
xnq_099,xnq,396000,2,84,2,1
dft_090,dft,196200,1,77,2,1
ipa_129,ipa,280800,1,105,2,1
iaz_055,iaz,210601,2,95,2,1
kqu_307,kqu,664201,1,81,2,1
tcn_040,tcn,129599,2,70,2,1
ipa_197,ipa,426600,1,95,2,1
fuv_139,fuv,304199,1,78,2,1
snk_171,snk,487800,1,65,2,1
sha_138,sha,297000,2,64,2,1
vxf_152,vxf,327600,1,115,2,1
meg_197,meg,628200,2,62,2,1
pau_116,pau,252001,1,80,2,1
lij_085,lij,183600,1,92,2,1
dzw_112,dzw,327600,1,115,2,1
mfm_090,mfm,252000,1,79,2,1
fcr_221,fcr,476999,1,91,2,1
cki_086,cki,275400,1,75,2,1
dzw_096,dzw,271801,1,110,2,1
bkf_069,bkf,162000,2,81,2,1
buv_039,buv,118799,1,75,2,1
hcg_073,hcg,158401,2,94,2,1
erd_084,erd,302401,2,75,2,1
erd_080,erd,288001,2,85,2,1
wsy_302,wsy,653401,1,100,2,1
jvx_093,jvx,226799,2,80,2,1
dce_121,dce,435597,2,75,2,1
hig_208,hig,594000,1,90,2,1
zzp_163,zzp,421200,1,107,2,1
ggv_114,ggv,271800,2,108,2,1
kqu_225,kqu,487801,1,112,2,1
zvv_123,zvv,264601,1,97,2,1
dpc_124,dpc,266400,1,62,2,1
kqu_342,kqu,741601,1,66,2,1
zny_305,zny,649802,1,65,2,1
blq_229,blq,620999,1,63,2,1
zgi_065,zgi,140398,1,78,2,1
pyi_198,pyi,428400,1,81,2,1
xjj_101,xjj,243001,1,78,2,1
oac_068,oac,172799,1,78,2,1
psz_239,psz,518401,2,110,2,1
frv_059,frv,127799,1,88,2,1
tmx_021,tmx,46802,1,96,2,1
zgi_086,zgi,185400,1,110,2,1
eoi_427,eoi,925201,1,65,2,1
xat_110,xat,399602,2,80,2,1
qxu_192,qxu,421200,2,63,2,1
soo_180,soo,399599,1,72,2,1
wsy_441,wsy,963000,1,62,2,1
gux_048,gux,102600,2,64,2,1
grt_100,grt,217801,1,81,2,1
xjj_060,xjj,133201,1,63,2,1
rdc_106,rdc,684000,2,104,2,1
rib_149,rib,325799,1,74,2,1
eck_120,eck,361800,2,100,2,1
qdh_157,qdh,604800,2,90,2,1
pau_158,pau,343801,1,68,2,1
llm_041,llm,131399,2,70,2,1
vxf_206,vxf,444599,1,68,2,1
ise_227,ise,489597,1,67,2,1
llm_037,llm,111599,2,66,2,1
zzp_137,zzp,351000,1,93,2,1
xjo_228,xjo,493198,1,85,2,1
dft_246,dft,532802,1,96,2,1
fgi_112,fgi,243001,1,67,2,1
oac_005,oac,19800,1,70,2,1
owg_006,owg,26999,2,112,2,1
sxb_171,sxb,507599,2,65,2,1
ggv_262,ggv,633600,2,92,2,1
dnd_023,dnd,82806,2,101,2,1
pyi_166,pyi,360000,1,79,2,1
sdt_089,sdt,192600,1,116,2,1
mfm_093,mfm,259200,1,81,2,1
rkm_207,rkm,621000,2,80,2,1
upx_195,upx,423001,1,62,2,1
wbb_136,wbb,293399,1,68,2,1
zgi_134,zgi,289798,1,90,2,1
zny_234,zny,491400,1,65,2,1
cki_101,cki,311399,1,66,2,1
jtq_097,jtq,208800,2,81,2,1
ilk_101,ilk,363598,1,110,2,1
zny_201,zny,423000,1,63,2,1
qki_104,qki,223202,1,70,2,1
hcg_040,hcg,86403,2,65,2,1
zgi_032,zgi,68398,1,70,2,1
dwc_108,dwc,253798,1,93,2,1
erx_093,erx,403200,2,105,2,1
tjj_069,tjj,187201,1,63,2,1
ipa_059,ipa,125999,1,64,2,1
grt_075,grt,163800,1,105,2,1
cti_220,cti,475199,1,83,2,1
wsy_375,wsy,815401,1,86,2,1
cti_221,cti,476998,1,81,2,1
fcr_244,fcr,529200,1,103,2,1
dvh_001,dvh,1800,1,71,2,1
afs_219,afs,575998,2,62,2,1
lij_017,lij,35999,1,63,2,1
ixs_029,ixs,68399,1,65,2,1
tlc_318,tlc,1101599,1,75,2,1
dvh_005,dvh,10800,1,73,2,1
fna_172,fna,372600,1,93,2,1
vye_177,vye,392399,1,65,2,1
wap_075,wap,192599,1,70,2,1
qdh_126,qdh,417601,2,115,2,1
ggv_281,ggv,675000,2,95,2,1
gux_307,gux,745202,2,112,2,1
ipa_064,ipa,136799,1,69,2,1
rib_151,rib,329400,1,73,2,1
vkb_078,vkb,167402,2,85,2,1
xjo_281,xjo,608399,1,64,2,1
hsq_073,hsq,248400,1,83,2,1
vxf_204,vxf,439199,1,71,2,1
sxb_216,sxb,687600,2,84,2,1
fcr_229,fcr,493199,1,95,2,1
ymo_091,ymo,235798,1,85,2,1
lqy_157,lqy,338399,2,65,2,1
gzl_007,gzl,162001,2,71,2,1
kqu_334,kqu,725402,1,70,2,1
fcr_215,fcr,464399,1,88,2,1
fna_204,fna,442800,1,90,2,1
cki_075,cki,243002,1,82,2,1
buv_060,buv,165600,1,70,2,1
fgi_231,fgi,500400,1,64,2,1
dzw_051,dzw,147600,1,75,2,1
tlc_309,tlc,1081799,1,75,2,1
pph_039,pph,122399,1,70,2,1
ggv_151,ggv,369000,2,70,2,1
ipa_103,ipa,223199,1,107,2,1
ojw_013,ojw,28800,1,65,2,1
buv_047,buv,136800,1,71,2,1
xnq_027,xnq,241200,2,104,2,1
hqw_164,hqw,590403,2,110,2,1
dwc_163,dwc,388798,1,84,2,1
gmt_054,gmt,124199,2,102,2,1
woc_020,woc,43199,1,65,2,1
mju_040,mju,86400,2,79,2,1
fcr_460,fcr,995398,1,66,2,1
cem_023,cem,50398,1,86,2,1
dvh_093,dvh,199799,1,85,2,1
utl_074,utl,180000,1,94,2,1
alq_105,alq,228601,1,62,2,1
cki_048,cki,152998,1,105,2,1
vkb_306,vkb,660601,2,64,2,1
icx_001,icx,1800,2,65,2,1
azm_084,azm,487800,2,80,2,1
wzu_128,wzu,284400,1,84,2,1
xjo_215,xjo,466199,1,78,2,1
ics_018,ics,39599,1,76,2,1
soo_118,soo,261001,1,85,2,1
zgi_127,zgi,273599,1,91,2,1
djm_174,djm,374400,1,88,2,1
whm_098,whm,210600,1,69,2,1
fcr_466,fcr,1008001,1,69,2,1
fhl_123,fhl,277201,1,109,2,1
hsq_096,hsq,324000,1,101,2,1
zny_345,zny,736202,1,67,2,1
tgs_009,tgs,37799,1,62,2,1
pau_115,pau,250200,1,79,2,1
ryg_090,ryg,291601,2,90,2,1
fay_019,fay,68400,2,65,2,1
kqu_111,kqu,241202,1,71,2,1
zvv_176,zvv,379801,1,68,2,1
whm_164,whm,352801,1,71,2,1
ymo_074,ymo,197998,1,78,2,1
eem_267,eem,577800,1,97,2,1
sha_302,sha,680402,2,65,2,1
ymo_055,ymo,140400,1,63,2,1
dft_228,dft,493201,1,105,2,1
alq_109,alq,237601,1,65,2,1
pvj_061,pvj,131402,1,105,2,1
wtz_111,wtz,399601,1,105,2,1
hsq_182,hsq,563401,1,115,2,1
ing_264,ing,572400,1,62,2,1
lij_072,lij,154799,1,95,2,1
qki_162,qki,351001,1,90,2,1
sta_122,sta,304199,1,75,2,1
oup_099,oup,212400,1,70,2,1
ggv_081,ggv,199800,2,114,2,1
sha_197,sha,424802,2,65,2,1
rdc_145,rdc,768602,2,113,2,1
xhj_089,xhj,239400,1,70,2,1
psz_088,psz,189000,2,108,2,1
dwc_173,dwc,410399,1,74,2,1
ipa_268,ipa,579599,1,65,2,1
ggv_016,ggv,43200,2,105,2,1
ryg_104,ryg,340200,2,90,2,1
cti_121,cti,261000,1,85,2,1
fcr_242,fcr,523801,1,102,2,1
wzu_163,wzu,361800,1,92,2,1
hqw_138,hqw,496803,2,105,2,1
blq_233,blq,629998,1,64,2,1
cti_143,cti,307799,1,80,2,1
dzw_105,dzw,304202,1,111,2,1
kqu_262,kqu,567002,1,92,2,1
grt_016,grt,34199,1,72,2,1
pyi_158,pyi,342000,1,74,2,1
fcr_165,fcr,356400,1,63,2,1
xnq_021,xnq,228600,2,96,2,1
utl_151,utl,368999,1,89,2,1
frv_122,frv,266400,1,99,2,1
sha_210,sha,453601,2,70,2,1
qpq_271,qpq,586800,1,72,2,1
hrw_204,hrw,540001,1,74,2,1
kqu_151,kqu,327602,1,96,2,1
fcr_183,fcr,394199,1,72,2,1
ogw_105,ogw,226802,1,87,2,1
kqu_201,kqu,435600,1,116,2,1
pug_134,pug,291599,1,91,2,1
ojw_114,ojw,246601,1,104,2,1
hqw_231,hqw,831604,2,80,2,1
xhj_074,xhj,206998,1,69,2,1
qki_277,qki,599401,1,71,2,1
zvb_042,zvb,90001,2,72,2,1
zvv_137,zvv,295199,1,86,2,1
jht_061,jht,219600,2,82,2,1
zzp_183,zzp,476998,1,93,2,1
xtd_078,xtd,167400,1,79,2,1
fpa_109,fpa,302401,1,65,2,1
xgr_083,xgr,189002,1,67,2,1
eck_182,eck,509400,2,97,2,1
hsq_232,hsq,671400,1,79,2,1
sdt_152,sdt,327601,1,75,2,1
wtz_118,wtz,424801,1,100,2,1
kqu_186,kqu,403201,1,108,2,1
psz_291,psz,630001,2,100,2,1
rkm_212,rkm,631800,2,83,2,1
rdc_023,rdc,260999,2,114,2,1
wap_101,wap,248400,1,78,2,1
ipa_274,ipa,594000,1,62,2,1
vxf_174,vxf,374399,1,101,2,1
snk_021,snk,66600,1,98,2,1
psz_169,psz,363600,2,97,2,1
pyi_183,pyi,396001,1,90,2,1
jtq_115,jtq,248400,2,77,2,1
oac_079,oac,214198,1,70,2,1
psz_314,psz,680400,2,95,2,1
lij_107,lij,230398,1,66,2,1
bkf_085,bkf,199799,2,90,2,1
xlb_044,xlb,109800,2,95,2,1
ing_248,ing,536399,1,70,2,1
cki_019,cki,52199,1,68,2,1
psz_372,psz,804601,2,70,2,1
snk_146,snk,415800,1,64,2,1
ilk_105,ilk,377998,1,100,2,1
qki_284,qki,615600,1,67,2,1
tmx_024,tmx,63002,1,107,2,1
hqw_169,hqw,608403,2,90,2,1
ohj_083,ohj,178200,1,83,2,1
mkf_126,mkf,453593,1,70,2,1
psz_385,psz,961200,2,65,2,1
hig_184,hig,520200,1,85,2,1
gux_329,gux,792000,2,101,2,1
zgi_012,zgi,25199,1,62,2,1
ipa_134,ipa,291599,1,105,2,1
efl_136,efl,300598,1,108,2,1
ixs_019,ixs,43201,1,70,2,1
gux_278,gux,680400,2,115,2,1
psz_207,psz,448200,2,104,2,1
iiz_165,iiz,358200,1,92,2,1
fcr_218,fcr,469799,1,89,2,1
npg_044,npg,111599,1,74,2,1
uwv_006,uwv,12599,2,75,2,1
fcr_290,fcr,628201,1,85,2,1
imi_114,imi,489601,2,115,2,1
cxh_102,cxh,250202,1,68,2,1
iiz_184,iiz,399598,1,111,2,1
gkf_303,gkf,653399,2,75,2,1
dft_220,dft,477001,1,109,2,1
hcg_112,hcg,243000,2,115,2,1
zvv_111,zvv,239400,1,112,2,1
dce_260,dce,939595,2,90,2,1
xjo_189,xjo,410398,1,65,2,1
wap_094,wap,232200,1,74,2,1
abs_020,abs,64800,2,64,2,1
ryg_126,ryg,388801,2,85,2,1
htc_037,htc,81001,1,68,2,1
xhj_087,xhj,235800,1,70,2,1
iag_202,iag,439198,1,98,2,1
iaz_090,iaz,307801,2,110,2,1
cxh_119,cxh,291600,1,70,2,1
pvj_180,pvj,390602,1,83,2,1
gux_234,gux,584999,2,109,2,1
wvi_086,wvi,185401,1,69,2,1
fcr_324,fcr,702000,1,80,2,1
fna_149,fna,324002,1,71,2,1
dvh_108,dvh,232202,1,81,2,1
ing_234,ing,507601,1,70,2,1
alq_118,alq,255600,1,65,2,1
fcr_166,fcr,358200,1,63,2,1
wvi_083,wvi,178200,1,71,2,1
kyq_069,kyq,192598,2,90,2,1
fuv_170,fuv,370800,1,114,2,1
psz_400,psz,993601,2,65,2,1
tmv_066,tmv,241200,2,87,2,1
snk_002,snk,5401,1,100,2,1
woz_076,woz,163799,1,64,2,1
azm_077,azm,471600,2,79,2,1
qpq_241,qpq,522000,1,91,2,1
ykj_031,ykj,70199,1,62,2,1
qki_256,qki,554402,1,81,2,1
dvh_023,dvh,48601,1,82,2,1
ipa_118,ipa,255600,1,110,2,1
rer_026,rer,55799,1,68,2,1
hmv_110,hmv,242998,1,65,2,1
dft_079,dft,169200,1,64,2,1
dzw_173,dzw,498600,1,63,2,1
kyq_040,kyq,124199,2,90,2,1
pjj_074,pjj,158400,1,62,2,1
xog_046,xog,165601,1,65,2,1
erx_090,erx,396000,2,105,2,1
pjj_124,pjj,266399,1,105,2,1
zny_357,zny,761400,1,75,2,1
gst_142,gst,399601,2,68,2,1
kyq_072,kyq,197999,2,90,2,1
bkf_059,bkf,133200,2,73,2,1
imi_126,imi,516600,2,115,2,1
ogw_120,ogw,259200,1,75,2,1
xhj_063,xhj,174600,1,65,2,1
gkf_119,gkf,255600,2,64,2,1
sxb_180,sxb,588599,2,70,2,1
mkf_043,mkf,154799,1,75,2,1
iag_074,iag,161998,1,68,2,1
fuv_197,fuv,428400,1,86,2,1
sxb_158,sxb,437400,2,79,2,1
eih_071,eih,178200,1,63,2,1
zzp_213,zzp,554398,1,66,2,1
gux_322,gux,777600,2,105,2,1
yfn_128,yfn,342000,2,79,2,1
dzw_128,dzw,361801,1,115,2,1
zny_208,zny,437400,1,65,2,1
ics_016,ics,35999,1,75,2,1
ijc_132,ijc,286199,1,110,2,1
fcr_480,fcr,1038600,1,64,2,1
wzu_097,wzu,216001,1,80,2,1
rkm_295,rkm,932399,2,74,2,1
uwv_032,uwv,100799,2,79,2,1
dft_196,dft,424800,1,115,2,1
ggv_246,ggv,590400,2,85,2,1
oac_107,oac,279000,1,65,2,1
rkm_211,rkm,630000,2,82,2,1
vxf_158,vxf,340199,1,115,2,1
dzw_151,dzw,432000,1,89,2,1
xlb_031,xlb,75600,2,110,2,1
tcn_044,tcn,136799,2,72,2,1
pvj_050,pvj,107999,1,91,2,1
buv_052,buv,147600,1,70,2,1
pph_042,pph,129598,1,71,2,1
zvv_037,zvv,79200,1,88,2,1
ben_005,ben,111602,2,82,2,1
dzw_089,dzw,250199,1,110,2,1
hqw_168,hqw,604803,2,90,2,1
iag_176,iag,381599,1,110,2,1
iaz_157,iaz,505800,2,94,2,1
sdt_087,sdt,187201,1,113,2,1
icx_002,icx,3600,2,65,2,1
cem_055,cem,118800,1,71,2,1
tmv_144,tmv,487800,2,112,2,1
kqu_165,kqu,358200,1,100,2,1
kqu_278,kqu,601199,1,76,2,1
psz_388,psz,966600,2,65,2,1
mju_025,mju,54001,2,80,2,1
eoi_269,eoi,583203,1,114,2,1
ilk_092,ilk,331198,1,100,2,1
psz_232,psz,502200,2,110,2,1
ipa_142,ipa,307799,1,105,2,1
wap_155,wap,390598,1,65,2,1
lij_044,lij,93601,1,90,2,1
psz_217,psz,469801,2,109,2,1
wzu_111,wzu,248400,1,80,2,1
uwv_001,uwv,1800,2,75,2,1
sha_286,sha,644403,2,65,2,1
hmv_121,hmv,266400,1,67,2,1
frv_049,frv,106200,1,75,2,1
frv_076,frv,165600,1,112,2,1
rer_029,rer,62998,1,66,2,1
frv_062,frv,135000,1,92,2,1
hqw_191,hqw,687604,2,90,2,1
fmv_016,fmv,34199,1,82,2,1
fna_257,fna,556201,1,76,2,1
fcr_363,fcr,784800,1,73,2,1
iiz_168,iiz,363601,1,94,2,1
xtd_189,xtd,406801,1,101,2,1
zvb_025,zvb,54001,2,89,2,1
pcq_016,pcq,97200,2,114,2,1
cti_199,cti,428401,1,105,2,1
rdc_150,rdc,779400,2,104,2,1
fcr_371,fcr,802800,1,69,2,1
ogw_106,ogw,228601,1,87,2,1
tmx_145,tmx,367200,1,77,2,1
ilk_079,ilk,284398,1,75,2,1
qdh_122,qdh,410401,2,115,2,1
zgi_048,zgi,102599,1,75,2,1
eoi_201,eoi,435602,1,80,2,1
fcr_446,fcr,964801,1,64,2,1
tmv_079,tmv,270000,2,103,2,1
dzw_124,dzw,352801,1,115,2,1
azm_107,azm,536400,2,107,2,1
ryg_117,ryg,369001,2,89,2,1
vkb_087,vkb,187200,2,81,2,1
qki_146,qki,316802,1,84,2,1
ijc_103,ijc,223198,1,116,2,1
xjj_064,xjj,151201,1,72,2,1
xog_086,xog,309602,1,90,2,1
sha_232,sha,500402,2,71,2,1
jkh_072,jkh,221399,2,66,2,1
xtd_191,xtd,412202,1,98,2,1
rdc_019,rdc,252001,2,112,2,1
gux_067,gux,163799,2,94,2,1
mju_051,mju,109802,2,75,2,1
